stem,class,split,path,n_boxes
pitted_surface_111,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_111.jpg,2
pitted_surface_114,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_114.jpg,3
pitted_surface_116,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_116.jpg,2
pitted_surface_118,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_118.jpg,2
pitted_surface_119,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_119.jpg,2
pitted_surface_12,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_12.jpg,1
pitted_surface_120,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_120.jpg,2
pitted_surface_121,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_121.jpg,2
pitted_surface_122,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_122.jpg,3
pitted_surface_124,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_124.jpg,2
pitted_surface_128,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_128.jpg,1
pitted_surface_13,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_13.jpg,2
pitted_surface_130,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_130.jpg,2
pitted_surface_134,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_134.jpg,1
pitted_surface_135,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_135.jpg,2
pitted_surface_139,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_139.jpg,1
pitted_surface_14,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_14.jpg,1
pitted_surface_140,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_140.jpg,2
pitted_surface_141,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_141.jpg,1
pitted_surface_142,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_142.jpg,1
pitted_surface_143,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_143.jpg,1
pitted_surface_145,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_145.jpg,1
pitted_surface_146,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_146.jpg,1
pitted_surface_147,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_147.jpg,1
pitted_surface_148,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_148.jpg,4
pitted_surface_149,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_149.jpg,2
pitted_surface_15,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_15.jpg,1
pitted_surface_151,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_151.jpg,2
pitted_surface_154,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_154.jpg,2
pitted_surface_155,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_155.jpg,4
pitted_surface_156,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_156.jpg,2
pitted_surface_157,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_157.jpg,1
pitted_surface_158,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_158.jpg,1
pitted_surface_159,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_159.jpg,2
pitted_surface_162,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_162.jpg,2
pitted_surface_163,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_163.jpg,2
pitted_surface_164,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_164.jpg,1
pitted_surface_166,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_166.jpg,3
pitted_surface_167,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_167.jpg,1
pitted_surface_170,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_170.jpg,4
pitted_surface_172,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_172.jpg,3
pitted_surface_173,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_173.jpg,3
pitted_surface_174,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_174.jpg,4
pitted_surface_175,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_175.jpg,3
pitted_surface_176,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_176.jpg,3
pitted_surface_177,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_177.jpg,1
pitted_surface_178,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_178.jpg,2
pitted_surface_18,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_18.jpg,1
pitted_surface_180,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_180.jpg,1
pitted_surface_181,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_181.jpg,1
pitted_surface_182,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_182.jpg,2
pitted_surface_183,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_183.jpg,1
pitted_surface_184,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_184.jpg,1
pitted_surface_185,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_185.jpg,1
pitted_surface_186,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_186.jpg,1
pitted_surface_187,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_187.jpg,1
pitted_surface_188,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_188.jpg,1
pitted_surface_189,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_189.jpg,1
pitted_surface_19,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_19.jpg,2
pitted_surface_190,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_190.jpg,2
pitted_surface_191,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_191.jpg,1
pitted_surface_193,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_193.jpg,1
pitted_surface_194,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_194.jpg,1
pitted_surface_196,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_196.jpg,1
pitted_surface_198,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_198.jpg,1
pitted_surface_199,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_199.jpg,1
pitted_surface_2,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_2.jpg,2
pitted_surface_200,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_200.jpg,2
pitted_surface_201,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_201.jpg,1
pitted_surface_203,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_203.jpg,1
pitted_surface_204,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_204.jpg,1
pitted_surface_207,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_207.jpg,3
pitted_surface_208,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_208.jpg,3
pitted_surface_21,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_21.jpg,1
pitted_surface_210,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_210.jpg,5
pitted_surface_211,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_211.jpg,1
pitted_surface_215,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_215.jpg,1
pitted_surface_216,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_216.jpg,1
pitted_surface_217,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_217.jpg,2
pitted_surface_218,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_218.jpg,1
pitted_surface_219,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_219.jpg,1
pitted_surface_22,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_22.jpg,1
pitted_surface_221,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_221.jpg,1
pitted_surface_222,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_222.jpg,1
pitted_surface_225,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_225.jpg,1
pitted_surface_226,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_226.jpg,4
pitted_surface_227,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_227.jpg,1
pitted_surface_228,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_228.jpg,2
pitted_surface_230,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_230.jpg,2
pitted_surface_232,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_232.jpg,1
pitted_surface_235,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_235.jpg,2
pitted_surface_237,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_237.jpg,2
pitted_surface_238,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_238.jpg,2
pitted_surface_240,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_240.jpg,1
pitted_surface_241,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_241.jpg,1
pitted_surface_242,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_242.jpg,2
pitted_surface_244,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_244.jpg,1
pitted_surface_245,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_245.jpg,3
pitted_surface_246,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_246.jpg,2
pitted_surface_247,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_247.jpg,2
pitted_surface_249,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_249.jpg,1
pitted_surface_25,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_25.jpg,1
pitted_surface_250,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_250.jpg,1
pitted_surface_252,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_252.jpg,1
pitted_surface_253,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_253.jpg,2
pitted_surface_254,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_254.jpg,1
pitted_surface_255,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_255.jpg,1
pitted_surface_256,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_256.jpg,2
pitted_surface_259,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_259.jpg,1
pitted_surface_26,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_26.jpg,1
pitted_surface_261,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_261.jpg,3
pitted_surface_262,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_262.jpg,1
pitted_surface_263,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_263.jpg,1
pitted_surface_264,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_264.jpg,1
pitted_surface_265,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_265.jpg,1
pitted_surface_266,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_266.jpg,3
pitted_surface_267,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_267.jpg,2
pitted_surface_268,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_268.jpg,2
pitted_surface_269,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_269.jpg,2
pitted_surface_27,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_27.jpg,2
pitted_surface_270,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_270.jpg,1
pitted_surface_272,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_272.jpg,3
pitted_surface_273,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_273.jpg,1
pitted_surface_275,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_275.jpg,1
pitted_surface_276,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_276.jpg,3
pitted_surface_277,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_277.jpg,2
pitted_surface_278,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_278.jpg,1
pitted_surface_279,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_279.jpg,3
pitted_surface_28,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_28.jpg,2
pitted_surface_282,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_282.jpg,2
pitted_surface_283,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_283.jpg,1
pitted_surface_285,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_285.jpg,1
pitted_surface_286,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_286.jpg,1
pitted_surface_287,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_287.jpg,1
pitted_surface_289,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_289.jpg,2
pitted_surface_290,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_290.jpg,3
pitted_surface_292,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_292.jpg,4
pitted_surface_293,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_293.jpg,1
pitted_surface_294,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_294.jpg,3
pitted_surface_295,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_295.jpg,2
pitted_surface_296,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_296.jpg,3
pitted_surface_298,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_298.jpg,2
pitted_surface_299,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_299.jpg,3
pitted_surface_30,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_30.jpg,1
pitted_surface_300,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_300.jpg,2
pitted_surface_31,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_31.jpg,1
pitted_surface_33,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_33.jpg,1
pitted_surface_34,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_34.jpg,2
pitted_surface_35,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_35.jpg,2
pitted_surface_37,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_37.jpg,1
pitted_surface_39,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_39.jpg,1
pitted_surface_40,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_40.jpg,1
pitted_surface_42,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_42.jpg,1
pitted_surface_43,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_43.jpg,1
pitted_surface_46,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_46.jpg,2
pitted_surface_47,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_47.jpg,2
pitted_surface_48,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_48.jpg,1
pitted_surface_49,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_49.jpg,1
pitted_surface_5,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_5.jpg,1
pitted_surface_50,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_50.jpg,2
pitted_surface_51,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_51.jpg,1
pitted_surface_52,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_52.jpg,1
pitted_surface_54,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_54.jpg,1
pitted_surface_56,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_56.jpg,2
pitted_surface_57,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_57.jpg,1
pitted_surface_58,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_58.jpg,1
pitted_surface_60,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_60.jpg,1
pitted_surface_61,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_61.jpg,1
pitted_surface_62,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_62.jpg,1
pitted_surface_63,pitted_surface,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\pitted_surface\pitted_surface_63.jpg,1
